Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"SCL","Supply Utilization Accounts","66","Fiji","5166","Residuals","661","Cocoa, beans","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","66","Fiji","5141","Food supply quantity (tonnes)","661","Cocoa, beans","2014","2014","tonnes","0","F","FAO estimate"
"SCL","Supply Utilization Accounts","66","Fiji","5141","Food supply quantity (tonnes)","661","Cocoa, beans","2017","2017","tonnes","3","F","FAO estimate"
"SCL","Supply Utilization Accounts","66","Fiji","664","Food supply (kcal/capita/day)","661","Cocoa, beans","2014","2014","kcal/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","66","Fiji","664","Food supply (kcal/capita/day)","661","Cocoa, beans","2017","2017","kcal/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","66","Fiji","665","Food supply quantity (g/capita/day)","661","Cocoa, beans","2014","2014","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","66","Fiji","665","Food supply quantity (g/capita/day)","661","Cocoa, beans","2017","2017","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","66","Fiji","674","Protein supply quantity (g/capita/day)","661","Cocoa, beans","2014","2014","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","66","Fiji","674","Protein supply quantity (g/capita/day)","661","Cocoa, beans","2017","2017","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","66","Fiji","684","Fat supply quantity (g/capita/day)","661","Cocoa, beans","2014","2014","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","66","Fiji","684","Fat supply quantity (g/capita/day)","661","Cocoa, beans","2017","2017","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","66","Fiji","261","Calories/Year","661","Cocoa, beans","2014","2014","million kcal","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","66","Fiji","261","Calories/Year","661","Cocoa, beans","2017","2017","million kcal","14","Fc","Calculated data"
"SCL","Supply Utilization Accounts","66","Fiji","271","Proteins/Year","661","Cocoa, beans","2014","2014","tonnes","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","66","Fiji","271","Proteins/Year","661","Cocoa, beans","2017","2017","tonnes","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","66","Fiji","281","Fats/Year","661","Cocoa, beans","2014","2014","tonnes","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","66","Fiji","281","Fats/Year","661","Cocoa, beans","2017","2017","tonnes","1","Fc","Calculated data"
"SCL","Supply Utilization Accounts","67","Finland","5113","Opening stocks","661","Cocoa, beans","2014","2014","tonnes","1","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","67","Finland","5113","Opening stocks","661","Cocoa, beans","2015","2015","tonnes","1","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","67","Finland","5113","Opening stocks","661","Cocoa, beans","2016","2016","tonnes","1","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","67","Finland","5113","Opening stocks","661","Cocoa, beans","2017","2017","tonnes","1","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","67","Finland","5113","Opening stocks","661","Cocoa, beans","2018","2018","tonnes","1","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","67","Finland","5610","Import Quantity","661","Cocoa, beans","2014","2014","tonnes","15","","Official data"
"SCL","Supply Utilization Accounts","67","Finland","5610","Import Quantity","661","Cocoa, beans","2015","2015","tonnes","19","","Official data"
"SCL","Supply Utilization Accounts","67","Finland","5610","Import Quantity","661","Cocoa, beans","2016","2016","tonnes","33","","Official data"
"SCL","Supply Utilization Accounts","67","Finland","5610","Import Quantity","661","Cocoa, beans","2017","2017","tonnes","33","","Official data"
"SCL","Supply Utilization Accounts","67","Finland","5610","Import Quantity","661","Cocoa, beans","2018","2018","tonnes","49","","Official data"
"SCL","Supply Utilization Accounts","67","Finland","5071","Stock Variation","661","Cocoa, beans","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","67","Finland","5071","Stock Variation","661","Cocoa, beans","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","67","Finland","5071","Stock Variation","661","Cocoa, beans","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","67","Finland","5071","Stock Variation","661","Cocoa, beans","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","67","Finland","5071","Stock Variation","661","Cocoa, beans","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","67","Finland","5910","Export Quantity","661","Cocoa, beans","2014","2014","tonnes","0","","Official data"
"SCL","Supply Utilization Accounts","67","Finland","5910","Export Quantity","661","Cocoa, beans","2015","2015","tonnes","0","","Official data"
"SCL","Supply Utilization Accounts","67","Finland","5910","Export Quantity","661","Cocoa, beans","2016","2016","tonnes","0","","Official data"
"SCL","Supply Utilization Accounts","67","Finland","5910","Export Quantity","661","Cocoa, beans","2017","2017","tonnes","0","","Official data"
"SCL","Supply Utilization Accounts","67","Finland","5910","Export Quantity","661","Cocoa, beans","2018","2018","tonnes","1","","Official data"
"SCL","Supply Utilization Accounts","67","Finland","5023","Processed","661","Cocoa, beans","2014","2014","tonnes","14","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","67","Finland","5023","Processed","661","Cocoa, beans","2015","2015","tonnes","19","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","67","Finland","5023","Processed","661","Cocoa, beans","2016","2016","tonnes","33","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","67","Finland","5023","Processed","661","Cocoa, beans","2017","2017","tonnes","33","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","67","Finland","5023","Processed","661","Cocoa, beans","2018","2018","tonnes","49","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","67","Finland","5166","Residuals","661","Cocoa, beans","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","67","Finland","5166","Residuals","661","Cocoa, beans","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","67","Finland","5166","Residuals","661","Cocoa, beans","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","67","Finland","5166","Residuals","661","Cocoa, beans","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","68","France","5113","Opening stocks","661","Cocoa, beans","2014","2014","tonnes","23715","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","68","France","5113","Opening stocks","661","Cocoa, beans","2015","2015","tonnes","23715","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","68","France","5113","Opening stocks","661","Cocoa, beans","2016","2016","tonnes","23715","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","68","France","5113","Opening stocks","661","Cocoa, beans","2017","2017","tonnes","23715","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","68","France","5113","Opening stocks","661","Cocoa, beans","2018","2018","tonnes","23715","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","68","France","5610","Import Quantity","661","Cocoa, beans","2014","2014","tonnes","137489","","Official data"
"SCL","Supply Utilization Accounts","68","France","5610","Import Quantity","661","Cocoa, beans","2015","2015","tonnes","133344","","Official data"
"SCL","Supply Utilization Accounts","68","France","5610","Import Quantity","661","Cocoa, beans","2016","2016","tonnes","148844","","Official data"
"SCL","Supply Utilization Accounts","68","France","5610","Import Quantity","661","Cocoa, beans","2017","2017","tonnes","142091","","Official data"
"SCL","Supply Utilization Accounts","68","France","5610","Import Quantity","661","Cocoa, beans","2018","2018","tonnes","155910","","Official data"
"SCL","Supply Utilization Accounts","68","France","5071","Stock Variation","661","Cocoa, beans","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","68","France","5071","Stock Variation","661","Cocoa, beans","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","68","France","5071","Stock Variation","661","Cocoa, beans","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","68","France","5071","Stock Variation","661","Cocoa, beans","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","68","France","5071","Stock Variation","661","Cocoa, beans","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","68","France","5910","Export Quantity","661","Cocoa, beans","2014","2014","tonnes","8655","","Official data"
"SCL","Supply Utilization Accounts","68","France","5910","Export Quantity","661","Cocoa, beans","2015","2015","tonnes","4151","","Official data"
"SCL","Supply Utilization Accounts","68","France","5910","Export Quantity","661","Cocoa, beans","2016","2016","tonnes","1383","","Official data"
"SCL","Supply Utilization Accounts","68","France","5910","Export Quantity","661","Cocoa, beans","2017","2017","tonnes","677","","Official data"
"SCL","Supply Utilization Accounts","68","France","5910","Export Quantity","661","Cocoa, beans","2018","2018","tonnes","1090","","Official data"
"SCL","Supply Utilization Accounts","68","France","5023","Processed","661","Cocoa, beans","2014","2014","tonnes","128834","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","68","France","5023","Processed","661","Cocoa, beans","2015","2015","tonnes","129193","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","68","France","5023","Processed","661","Cocoa, beans","2016","2016","tonnes","147461","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","68","France","5023","Processed","661","Cocoa, beans","2017","2017","tonnes","141415","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","68","France","5023","Processed","661","Cocoa, beans","2018","2018","tonnes","154819","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","68","France","5166","Residuals","661","Cocoa, beans","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","68","France","5166","Residuals","661","Cocoa, beans","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","68","France","5166","Residuals","661","Cocoa, beans","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","68","France","5166","Residuals","661","Cocoa, beans","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","68","France","5166","Residuals","661","Cocoa, beans","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","70","French Polynesia","5113","Opening stocks","661","Cocoa, beans","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","70","French Polynesia","5113","Opening stocks","661","Cocoa, beans","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","70","French Polynesia","5113","Opening stocks","661","Cocoa, beans","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","70","French Polynesia","5113","Opening stocks","661","Cocoa, beans","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","70","French Polynesia","5113","Opening stocks","661","Cocoa, beans","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","70","French Polynesia","5610","Import Quantity","661","Cocoa, beans","2014","2014","tonnes","0","","Official data"
"SCL","Supply Utilization Accounts","70","French Polynesia","5610","Import Quantity","661","Cocoa, beans","2015","2015","tonnes","0","","Official data"
"SCL","Supply Utilization Accounts","70","French Polynesia","5610","Import Quantity","661","Cocoa, beans","2016","2016","tonnes","0","*","Unofficial figure"
"SCL","Supply Utilization Accounts","70","French Polynesia","5610","Import Quantity","661","Cocoa, beans","2017","2017","tonnes","0","X","International reliable sources"
"SCL","Supply Utilization Accounts","70","French Polynesia","5610","Import Quantity","661","Cocoa, beans","2018","2018","tonnes","0","*","Unofficial figure"
