Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1963","1963","1000 US$","2023","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1964","1964","1000 US$","2023","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1965","1965","1000 US$","2023","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1966","1966","1000 US$","1839","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1967","1967","1000 US$","2207","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1968","1968","1000 US$","2391","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1969","1969","1000 US$","2391","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1970","1970","1000 US$","2391","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1971","1971","1000 US$","3219","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1972","1972","1000 US$","4571","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1973","1973","1000 US$","2520","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1974","1974","1000 US$","4330","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1975","1975","1000 US$","5030","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1976","1976","1000 US$","5509","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1977","1977","1000 US$","5720","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1978","1978","1000 US$","3982","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1979","1979","1000 US$","3715","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1980","1980","1000 US$","4157","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1981","1981","1000 US$","4111","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1982","1982","1000 US$","4308","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1983","1983","1000 US$","4138","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1984","1984","1000 US$","5053","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1985","1985","1000 US$","5555","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1986","1986","1000 US$","6474","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1987","1987","1000 US$","6695","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1988","1988","1000 US$","6419","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1989","1989","1000 US$","6585","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1990","1990","1000 US$","6605","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1991","1991","1000 US$","6651","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1992","1992","1000 US$","6520","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1993","1993","1000 US$","6824","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1994","1994","1000 US$","6925","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1995","1995","1000 US$","7081","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1996","1996","1000 US$","7100","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1997","1997","1000 US$","7357","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1998","1998","1000 US$","7357","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1999","1999","1000 US$","7725","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2000","2000","1000 US$","7909","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2001","2001","1000 US$","7946","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2002","2002","1000 US$","7955","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2003","2003","1000 US$","7727","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2004","2004","1000 US$","7850","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2005","2005","1000 US$","8016","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2006","2006","1000 US$","8229","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2007","2007","1000 US$","8643","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2008","2008","1000 US$","8727","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2009","2009","1000 US$","8295","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2010","2010","1000 US$","8185","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2011","2011","1000 US$","8424","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2012","2012","1000 US$","8761","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2013","2013","1000 US$","13473","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2014","2014","1000 US$","10982","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2015","2015","1000 US$","11155","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2016","2016","1000 US$","11299","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2017","2017","1000 US$","10149","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2018","2018","1000 US$","10753","Fc","Calculated data"
"QV","Value of Agricultural Production","19","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2019","2019","1000 US$","10732","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1961","1961","1000 Int. $","229411","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1962","1962","1000 Int. $","206547","Fc","Calculated data"
